mtgox25032013.txt
mtgox
1364322957573
1364409357383
1364319351,78.5,0.03641833,1364319351983906,ASK
1364319352,78.50001,5.26358167,1364319352065866,ASK
1364319352,78.01001,0.01,1364319352974896,BID
1364319386,78.01001,2,1364319386820078,BID
1364319401,78.50001,1.95689147,1364319401657617,ASK
1364319407,78.50001,1,1364319407969672,ASK
1364319410,78.01001,0.01,1364319410309473,BID
1364319458,78.5,1.99999349,1364319458984583,ASK
1364319468,78.01004,0.01,1364319468171400,BID
1364319472,78.50001,4.7771,1364319472415094,ASK
1364319477,78.00001,0.01,1364319477200895,BID
1364319546,78.50001,0.685,1364319546582079,ASK
1364319550,78.01004,0.01,1364319550150622,BID
1364319559,78.01006,1,1364319559051567,BID
1364319577,78.50001,2.5541,1364319577309655,ASK
1364319577,78.01007,0.01,1364319577930843,BID
1364319600,78.50001,0.01321405,1364319600930657,ASK
1364319602,78.50001,21.95168977,1364319602238453,ASK
1364319602,78.50001,0.00459392,1364319602999628,BID
1364319672,78.58238,1.2725499,1364319672229902,ASK
1364319672,78.75,0.5,1364319672499106,ASK
1364319672,78.75,0.25,1364319672675848,ASK
1364319673,78.75,0.01,1364319673064018,ASK
1364319674,78.75,0.01,1364319674071116,ASK
1364319674,78.75,0.01,1364319674125422,ASK
1364319674,78.75,0.01,1364319674185799,ASK
1364319674,78.75,0.01,1364319674658553,ASK
1364319674,78.75,0.01,1364319674719498,ASK
1364319675,78.75,0.01,1364319675745451,ASK
1364319676,78.75,0.01,1364319676338022,ASK
1364319676,78.75,0.01,1364319676782685,ASK
1364319676,78.75,0.01,1364319676844672,ASK
1364319678,78.75001,8.43628108,1364319678662759,ASK
1364319678,78.78468,0.51171825,1364319678757567,ASK
1364319679,78.78469,3.00274,1364319679516319,ASK
1364319679,78.8,29.44411865,1364319679590145,ASK
1364319679,78.887,2.35426881,1364319679652100,ASK
1364319679,78.9,1,1364319679714995,ASK
1364319679,78.95,0.5,1364319679761419,ASK
1364319680,78.97,2.62832331,1364319680712743,ASK
1364319748,78.59,0.3,1364319748722255,BID
1364319750,78.59,4.7,1364319750883925,BID
1364319753,78.50001,5.3,1364319753227898,BID
1364319754,78.50001,0.10387567,1364319754094846,BID
1364319757,78.50001,0.10475241,1364319757100379,BID
1364319760,78.50001,0.149,1364319760187742,BID
1364319761,78.50001,0.049,1364319761019743,BID
1364319766,78.97,3.68367107,1364319766055325,ASK
1364319767,78.98,0.25247518,1364319767448802,ASK
1364319797,78.58239,1.337,1364319797489267,BID
1364319860,78.58239,0.05777579,1364319860230946,BID
1364319861,78.58239,0.02,1364319861452499,BID
1364319865,78.58239,3,1364319865643401,BID
1364319891,78.58241,0.4425288,1364319891695652,BID
1364319903,78.98,0.03,1364319903431906,ASK
1364319906,78.6,0.011,1364319906413006,ASK
1364319906,78.98,3.76292909,1364319906764113,ASK
1364319909,78.58241,1,1364319909323364,BID
1364319909,78.98,2.5,1364319909589866,ASK
1364319912,78.7,0.011,1364319912430770,ASK
1364319912,78.98,1.69063061,1364319912899820,ASK
1364319946,78.64725,0.5,1364319946731459,BID
1364319946,78.58239,0.3004,1364319946785356,BID
1364319948,78.58239,10.52175481,1364319948299183,BID
1364319954,78.6,2,1364319954900717,ASK
1364319955,78.75,0.5,1364319955107665,ASK
1364319955,78.8,0.011,1364319955432407,ASK
1364319955,78.9,0.011,1364319955481032,ASK
1364319955,78.98,7.478,1364319955531966,ASK
1364319959,78.98,0.24550088,1364319959472306,ASK
1364319992,78.96,0.0248913,1364319992180287,ASK
1364320005,78.65,0.011,1364320005786056,ASK
1364320006,78.96,6.05247506,1364320006072803,ASK
1364320008,78.58239,14.55753089,1364320008050914,BID
1364320008,78.58238,1.89,1364320008250357,BID
1364320008,78.50001,22.33708823,1364320008306084,BID
1364320008,78.11089,1.28023129,1364320008766566,BID
1364320009,78.02,0.0128,1364320009349565,BID
1364320009,78.01807,1,1364320009695055,BID
1364320009,78,5,1364320009844951,BID
1364320009,77.97,7.15352058,1364320009904468,BID
1364320010,77.92,10,1364320010167178,BID
1364320010,77.9,0.15,1364320010219549,BID
1364320010,77.895,30.55056409,1364320010280470,BID
1364320010,77.87,6.06826492,1364320010325194,BID
1364320024,78.50001,1,1364320024677313,BID
1364320024,78.50001,16.86,1364320024817979,BID
1364320024,77.87,3.93173508,1364320024876897,BID
1364320025,77.80001,1.31499915,1364320025171327,BID
1364320025,77.8,45.8,1364320025269402,BID
1364320025,77.76552,0.40974971,1364320025339522,BID
1364320025,77.72277,30.68351606,1364320025461719,BID
1364320043,78.4,1,1364320043459225,BID
1364320043,77.72279,7.619,1364320043614580,BID
1364320043,77.7,11.13,1364320043704075,BID
1364320043,77.7,0.01,1364320043754835,BID
1364320043,77.7,0.01,1364320043799870,BID
1364320043,77.7,0.01,1364320043979961,BID
1364320044,77.7,0.01,1364320044027092,BID
1364320044,77.7,0.01,1364320044082927,BID
1364320044,77.7,0.01,1364320044133585,BID
1364320044,77.7,0.01,1364320044881678,BID
1364320044,77.7,0.01,1364320044927183,BID
1364320045,77.7,0.01,1364320045238903,BID
1364320045,77.7,0.01,1364320045278867,BID
1364320045,77.6,0.02739136,1364320045331880,BID
1364320045,77.6,2,1364320045998111,BID
1364320046,77.54058,2.35631,1364320046210564,BID
1364320046,77.52,7.6353,1364320046302068,BID
1364320047,77.51,10,1364320047103921,BID
1364320048,77.50123,1,1364320048878911,BID
1364320048,77.501,40,1364320048943654,BID
1364320049,77.50002,8.4713,1364320049074395,BID
1364320049,77.50001,1.31499915,1364320049293535,BID
1364320049,77.50001,7.34569949,1364320049396757,BID
1364320066,78.5,1,1364320066718735,BID
1364320066,78,0.5,1364320066788679,BID
1364320066,78,2,1364320066834284,BID
1364320066,78,12.8205,1364320066902994,BID
1364320066,77.72279,7.241,1364320066940562,BID
1364320066,77.50001,9.35376382,1364320066994263,BID
1364320067,77.5,67.08473618,1364320067066404,BID
1364320070,78.39999,0.06892092,1364320070618840,ASK
1364320085,78,0.97461538,1364320085722139,BID
1364320086,77.72279,6.882,1364320086764764,BID
1364320086,77.50001,1,1364320086856569,BID
1364320086,77.50001,4,1364320086950103,BID
1364320087,77.5,16.40935985,1364320087087888,BID
1364320087,77.5,0.0645,1364320087194249,BID
1364320087,77.42,0.0694,1364320087313911,BID
1364320087,77.419,0.3,1364320087965162,BID
1364320088,77.4034,1.15728822,1364320088438834,BID
1364320088,77.4004,0.03,1364320088554725,BID
1364320088,77.4004,1,1364320088630458,BID
1364320089,77.4,42,1364320089151707,BID
1364320089,77.35595,1.012,1364320089307317,BID
1364320090,77.33751,1.29303355,1364320090144488,BID
1364320090,77.3,0.83098344,1364320090249082,BID
1364320090,77.25704,0.01011393,1364320090720180,BID
1364320090,77.25,15.46926,1364320090875318,BID
1364320092,77.24,7.49744563,1364320092598992,BID
1364320113,78,0.5,1364320113593603,BID
1364320113,77.89501,0.10997377,1364320113937648,BID
1364320114,77.89501,0.10997377,1364320114284673,BID
1364320114,77.89501,0.10997377,1364320114354641,BID
1364320114,77.3,1.017,1364320114406824,BID
1364320114,77.24,7.50255437,1364320114446886,BID
1364320114,77.219,0.35,1364320114486230,BID
1364320114,77.21463,1.31499915,1364320114681418,BID
1364320115,77.21462,73,1364320115264995,BID
1364320115,77.2034,1.15728822,1364320115315760,BID
1364320115,77.2,14.82823695,1364320115384790,BID
1364320115,78.39999,0.02397171,1364320115826238,ASK
1364320116,77.2,5.82125,1364320116369537,BID
1364320118,77.5,0.43008761,1364320118996441,BID
1364320119,77.2,15.98609585,1364320119040614,BID
1364320119,77.2,1,1364320119092192,BID
1364320119,77.15481,2.57615,1364320119387045,BID
1364320119,77.1349,40,1364320119449400,BID
1364320119,77.12,10,1364320119512866,BID
1364320119,77.112,5,1364320119989117,BID
1364320120,77.10001,1.31499915,1364320120197026,BID
1364320120,77.061,20,1364320120297657,BID
1364320120,77.05816,3.69266739,1364320120369829,BID
1364320121,78.39999,6.06347506,1364320121904674,ASK
1364320138,78,1,1364320138008063,BID
1364320138,77.05816,0.05733261,1364320138502380,BID
1364320138,77.05667,1.08286606,1364320138555830,BID
1364320138,77.05667,19.0769,1364320138713685,BID
1364320138,77.04775,0.506,1364320138767525,BID
1364320138,77.03,10,1364320138973925,BID
1364320139,77.02596,0.01011412,1364320139017963,BID
1364320139,77.025,0.05097436,1364320139122224,BID
1364320139,77.02,34.3677,1364320139196017,BID
1364320139,77.019,0.3,1364320139233183,BID
1364320139,77.017,5,1364320139404752,BID
1364320139,77.01505,2.2004651,1364320139893304,BID
1364320140,77.01074,1,1364320140065103,BID
1364320140,77.01001,0.00260433,1364320140153927,BID
1364320140,77.01001,1.31499915,1364320140216518,BID
1364320140,77.01,6.1421,1364320140297812,BID
1364320140,77.01,5,1364320140386263,BID
1364320140,77.007,0.4211,1364320140486059,BID
1364320140,77.0034,1.15728822,1364320140533247,BID
1364320140,77.0031,0.2065,1364320140605060,BID
1364320140,77.001,0.4416,1364320140672713,BID
1364320140,77.00001,10.66145605,1364320140737083,BID
1364320153,77.25212,64.72903358,1364320153975778,BID
1364320154,77.22,10,1364320154025395,BID
1364320154,77.00001,20.63934108,1364320154109240,BID
1364320154,77.00001,4.63162534,1364320154227296,BID
1364320157,78,1,1364320157128211,ASK
1364320157,78.2033,0.87967727,1364320157199098,ASK
1364320159,77.80434,0.0257334,1364320159092321,ASK
1364320160,77.80434,0.54474971,1364320160763428,ASK
1364320161,77.80434,0.71479224,1364320161043950,ASK
1364320176,78.0001,0.28520776,1364320176081233,BID
1364320176,78,0.54476769,1364320176401417,BID
1364320179,77.33751,1.29303355,1364320179296673,BID
1364320179,77.00001,0.36837466,1364320179582091,BID
1364320179,77,10,1364320179646483,BID
1364320179,77,10,1364320179709455,BID
1364320179,77,0.1001,1364320179746466,BID
1364320179,77,1.89858454,1364320179807582,BID
1364320179,77,76.33990725,1364320179897323,BID
1364320195,77.49,0.0731,1364320195373034,ASK
1364320195,77.49,0.04395844,1364320195699531,ASK
1364320203,77.49,0.04696611,1364320203834203,ASK
1364320204,77.80434,0.79203389,1364320204272907,ASK
1364320253,77.80434,0.42444325,1364320253911251,ASK
1364320269,77.80434,0.0556,1364320269984525,ASK
1364320271,77.49,0.04696611,1364320271770736,BID
1364320271,77.49,0.07231389,1364320271808606,BID
1364320276,77.80434,0.01319821,1364320276388166,ASK
1364320314,78.2,2.42539003,1364320314248985,ASK
1364320330,77.49,0.23010891,1364320330663177,BID
1364320338,78.2,7.52160997,1364320338843516,ASK
1364320339,78.2033,0.26722267,1364320339007548,ASK
1364320339,78.4,1,1364320339101633,ASK
1364320339,78.4033,1.14691931,1364320339148372,ASK
1364320339,78.5,0.06424805,1364320339217013,ASK
